Client Product Type,Client Attribute,Client Attribute Value,Comments,Expression,PT_a,AT_a,VA_a,PT_b,AT_b,VA_b,PT_c,AT_c,VA_c,PT_d,AT_d,VA_d,PT_e,AT_e,VA_e,PT_f,AT_f,VA_f,Rev_AT_a,Rev_VA_a,Rev_AT_b,Rev_VA_b,Rev_AT_c,Rev_VA_c,Rev_AT_d,Rev_VA_d
Shrugs,Pattern Style,Broad Stripes,Done,a and b and c,outerwear,StripeStyle,broad,outerwear,OuterwearLinesL2,stripes,outerwear,OuterwearPatternL1,lines,,,,,,,,,,StripeStyle,broad,,,,,,
Shrugs,Pattern Style,Others,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shrugs,Gender,Women,Done,a,outerwear,Gender,women,,,,,,,,,,,,,,,,Gender,women,,,,,,
Shrugs,Gender,Men,Done,a,outerwear,Gender,men,,,,,,,,,,,,,,,,Gender,men,,,,,,
Shrugs,Features,Crochet/Lace,Done,a,outerwear,OuterwearFeatures,crochet,,,,,,,,,,,,,,,,OuterwearFeatures,crochet,,,,,,
Shrugs,Features,Glossy Finish,Done,a,outerwear,OuterwearFeatures,glossy,,,,,,,,,,,,,,,,OuterwearFeatures,glossy,,,,,,
Shrugs,Features,Metallic Finish,Done,a,outerwear,OuterwearFeatures,metallic,,,,,,,,,,,,,,,,OuterwearFeatures,metallic,,,,,,
Shrugs,Features,Neon,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shrugs,Features,Sequin,Done,a,outerwear,OuterwearFeatures,sequin,,,,,,,,,,,,,,,,OuterwearFeatures,sequin,,,,,,
Shrugs,Features,Others,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shrugs,Design Details,Crisscross / Lace Up,Done,a,,DesignDetailsUW,crisscross_lace-up,,,,,,,,,,,,,,,,DesignDetailsUW,crisscross_lace-up,,,,,,
Shrugs,Design Details,Cutout,Done,a,,DesignDetailsUW,cutout,,,,,,,,,,,,,,,,DesignDetailsUW,cutout,,,,,,
Shrugs,Design Details,Frills / Ruffle,Done,a,,DesignDetailsUW,frills_ruffle,,,,,,,,,,,,,,,,DesignDetailsUW,frills_ruffle,,,,,,
Shrugs,Design Details,Fringes,Done,a,,DesignDetailsUW,fringes,,,,,,,,,,,,,,,,DesignDetailsUW,fringes,,,,,,
Shrugs,Design Details,Fur Details,Done,a,,DesignDetailsUW,fur,,,,,,,,,,,,,,,,DesignDetailsUW,fur,,,,,,
Shrugs,Design Details,Knot,Done,a,,DesignDetailsUW,knot,,,,,,,,,,,,,,,,DesignDetailsUW,knot,,,,,,
Shrugs,Design Details,Lace Details,Done,a,,DesignDetailsUW,lace,,,,,,,,,,,,,,,,DesignDetailsUW,lace,,,,,,
Shrugs,Design Details,Pompoms / Tassels,Done,a,,DesignDetailsUW,pompoms_tassels,,,,,,,,,,,,,,,,DesignDetailsUW,pompoms_tassels,,,,,,
Shrugs,Design Details,Ruched,Done,a,,DesignDetailsUW,ruched,,,,,,,,,,,,,,,,DesignDetailsUW,ruched,,,,,,
Shrugs,Design Details,Others,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shrugs,Closure,Button,Done,a,,ClosureType,button,,,,,,,,,,,,,,,,ClosureType,button,,,,,,
Shrugs,Closure,Zipper,Done,a,,ClosureType,zipper,,,,,,,,,,,,,,,,ClosureType,zipper,,,,,,
Shrugs,Closure,Others,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jewellery,Type,Bracelets,Done,a,jewelery,JewelryType,Bracelet,,,,,,,,,,,,,,,,JewelryType,Bracelet,,,,,,
Jewellery,Type,Necklaces,Done,a,jewelery,JewelryType,Chain,,,,,,,,,,,,,,,,JewelryType,Chain,,,,,,
Jewellery,Type,Earrings,Done,a,jewelery,JewelryType,Earring,,,,,,,,,,,,,,,,JewelryType,Earring,,,,,,
Jewellery,Type,Rings,Done,a,jewelery,JewelryType,Ring,,,,,,,,,,,,,,,,JewelryType,Ring,,,,,,
Jewellery,Type,Others,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jewellery,Earrings Style,Chandelier,Done,a and b,jewelery,EarringsStyle,Chandelier,jewelery,JewelryType,Earring,,,,,,,,,,,,,EarringsStyle,Chandelier,,,,,,
Jewellery,Earrings Style,Diamond Stud,Done,a and b,jewelery,EarringsStyle,Diamond_stud,jewelery,JewelryType,Earring,,,,,,,,,,,,,EarringsStyle,Diamond_stud,,,,,,
Jewellery,Earrings Style,Drop,Done,a and b,jewelery,EarringsStyle,Drop,jewelery,JewelryType,Earring,,,,,,,,,,,,,EarringsStyle,Drop,,,,,,
Jewellery,Earrings Style,Ear Crawler,Done,a and b,jewelery,EarringsStyle,Ear_crawler,jewelery,JewelryType,Earring,,,,,,,,,,,,,EarringsStyle,Ear_crawler,,,,,,
Jewellery,Earrings Style,Hoop,Done,a and b,jewelery,EarringsStyle,Hoop,jewelery,JewelryType,Earring,,,,,,,,,,,,,EarringsStyle,Hoop,,,,,,
Jewellery,Earrings Style,Stud,Done,a and b,jewelery,EarringsStyle,Simple_stud,jewelery,JewelryType,Earring,,,,,,,,,,,,,EarringsStyle,Simple_stud,,,,,,
Jewellery,Earrings Style,Others,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jewellery,Ring Style,Band,Done,a and b,jewelery,RingsStyle,Band,jewelery,JewelryType,Ring,,,,,,,,,,,,,RingsStyle,Band,,,,,,
Jewellery,Ring Style,Stackable,Done,a and b,jewelery,RingsStyle,Stackable,jewelery,JewelryType,Ring,,,,,,,,,,,,,RingsStyle,Stackable,,,,,,
Jewellery,Ring Style,Statement,Done,a and b,jewelery,RingsStyle,Statement,jewelery,JewelryType,Ring,,,,,,,,,,,,,RingsStyle,Statement,,,,,,
Jewellery,Ring Style,Gemstone / Studded,Done,a and b,,Ringstyle_binary,Gemstone/Studded,jewelery,JewelryType,Ring,,,,,,,,,,,,,Ringstyle_binary,Gemstone/Studded,,,,,,
Jewellery,Ring Style,Others,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jewellery,Bracelet Style,Adjustable,Done,a and b,jewelery,BraceletStyle,Adjustable,jewelery,JewelryType,Bracelet,,,,,,,,,,,,,BraceletStyle,Adjustable,,,,,,
Jewellery,Bracelet Style,Bangle,Done,a and b,jewelery,BraceletStyle,Bangle,jewelery,JewelryType,Bracelet,,,,,,,,,,,,,BraceletStyle,Bangle,,,,,,
Jewellery,Bracelet Style,Beads,Done,a and b,jewelery,BraceletStyle,Beads,jewelery,JewelryType,Bracelet,,,,,,,,,,,,,BraceletStyle,Beads,,,,,,
Jewellery,Bracelet Style,Charm,Done,a and b,jewelery,BraceletStyle,Charm,jewelery,JewelryType,Bracelet,,,,,,,,,,,,,BraceletStyle,Charm,,,,,,
Jewellery,Bracelet Style,Cuff,Done,a and b,jewelery,BraceletStyle,Cuff,jewelery,JewelryType,Bracelet,,,,,,,,,,,,,BraceletStyle,Cuff,,,,,,
Jewellery,Bracelet Style,Friendship & Wrap,Done,a and b,jewelery,BraceletStyle,Friendship & Wrap,jewelery,JewelryType,Bracelet,,,,,,,,,,,,,BraceletStyle,Friendship & Wrap,,,,,,
Jewellery,Bracelet Style,Link & Chain,Done,a and b,jewelery,BraceletStyle,Link & Chain,jewelery,JewelryType,Bracelet,,,,,,,,,,,,,BraceletStyle,Link & Chain,,,,,,
Jewellery,Bracelet Style,Statement,Done,a and b,jewelery,BraceletStyle,Statement,jewelery,JewelryType,Bracelet,,,,,,,,,,,,,BraceletStyle,Statement,,,,,,
Jewellery,Bracelet Style,Tennis,Done,a and b,jewelery,BraceletStyle,Tennis,jewelery,JewelryType,Bracelet,,,,,,,,,,,,,BraceletStyle,Tennis,,,,,,
Jewellery,Bracelet Style,Others,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jewellery,Necklace Style,Chain,Done,a and b and (not c),jewelery,NecklaceStyle,Chain,jewelery,JewelryType,Chain,,IsStatement,Statement,,,,,,,,,,NecklaceStyle,Chain,,,,,,
Jewellery,Necklace Style,Choker,Done,a and b and (not c),jewelery,NecklaceStyle,Choker,jewelery,JewelryType,Chain,,IsStatement,Statement,,,,,,,,,,NecklaceStyle,Choker,,,,,,
Jewellery,Necklace Style,Collar,Done,a and b and (not c),jewelery,NecklaceStyle,Collar,jewelery,JewelryType,Chain,,IsStatement,Statement,,,,,,,,,,NecklaceStyle,Collar,,,,,,
Jewellery,Necklace Style,Hearts,Done,a and b and (not c),jewelery,NecklaceStyle,Hearts,jewelery,JewelryType,Chain,,IsStatement,Statement,,,,,,,,,,NecklaceStyle,Hearts,,,,,,
Jewellery,Necklace Style,Layered,Done,a and b and (not c),jewelery,NecklaceStyle,Layered,jewelery,JewelryType,Chain,,IsStatement,Statement,,,,,,,,,,NecklaceStyle,Layered,,,,,,
Jewellery,Necklace Style,Matinee,Done,a and b and (not c),jewelery,NecklaceStyle,Matinee,jewelery,JewelryType,Chain,,IsStatement,Statement,,,,,,,,,,NecklaceStyle,Matinee,,,,,,
Jewellery,Necklace Style,Y Neck,Done,a and b and (not c),jewelery,NecklaceStyle,Y_Neck,jewelery,JewelryType,Chain,,IsStatement,Statement,,,,,,,,,,NecklaceStyle,Y_Neck,,,,,,
Jewellery,Necklace Style,Statement,Done,a and b,jewelery,IsStatement,Statement,jewelery,JewelryType,Chain,,,,,,,,,,,,,IsStatement,Statement,,,,,,
Jewellery,Necklace Style,Others,Done,a and b and (not c),jewelery,NecklaceStyle,Others,jewelery,JewelryType,Chain,,IsStatement,Statement,,,,,,,,,,NecklaceStyle,Others,,,,,,
Jewellery,Necklace Pendant Style,Hearts,Done,a and b and c and d,,NecklaceStyle,"Chain,Choker,Y_Neck,Others",,PendantStyle,Pendant,,L2_ShortPendant,Hearts,,JewelryType,Chain,,,,,,,L2_ShortPendant,Hearts,PendantStyle,Pendant,,,,
Jewellery,Necklace Pendant Style,Initials / Symbols,Done,a and b and c and d,,NecklaceStyle,"Chain,Choker,Y_Neck,Others",,PendantStyle,Pendant,,L2_ShortPendant,Initials_Symbols,,JewelryType,Chain,,,,,,,L2_ShortPendant,Initials_Symbols,PendantStyle,Pendant,,,,
Jewellery,Necklace Pendant Style,Religious,Done,a and b and c and d,,NecklaceStyle,"Chain,Choker,Y_Neck,Others",,PendantStyle,Pendant,,L2_ShortPendant,Religious,,JewelryType,Chain,,,,,,,L2_ShortPendant,Religious,PendantStyle,Pendant,,,,
Jewellery,Necklace Pendant Style,Pendant,Done,a and b and (not c) and d,,NecklaceStyle,"Chain,Choker,Y_Neck,Others",,PendantStyle,Pendant,,L2_ShortPendant,"Hearts,Initials_Symbols,Religious",,JewelryType,Chain,,,,,,,L2_ShortPendant,_NEGATIVE,PendantStyle,Pendant,,,,
Jewellery,Necklace Pendant Style,Others,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jewellery,Metal,Black,Done,a,jewelery,MetalColor,black_metal,,,,,,,,,,,,,,,,MetalColor,black_metal,,,,,,
Jewellery,Metal,Gold,Done,a,jewelery,MetalColor,gold,,,,,,,,,,,,,,,,MetalColor,gold,,,,,,
Jewellery,Metal,Rose Gold,Done,a,jewelery,MetalColor,rose_gold,,,,,,,,,,,,,,,,MetalColor,rose_gold,,,,,,
Jewellery,Metal,Silver,Done,a,jewelery,MetalColor,silver,,,,,,,,,,,,,,,,MetalColor,silver,,,,,,
Jewellery,Metal,Others,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swim/Lower Lingerie,Gender,Women,Done,a,lower_lingerie,Gender,women,,,,,,,,,,,,,,,,Gender,women,,,,,,
Swim/Lower Lingerie,Gender,Men,Done,a,lower_lingerie,Gender,men,,,,,,,,,,,,,,,,Gender,men,,,,,,
Swim/Lower Lingerie,Style,Bikini Bottoms / Hipsters,Done,a,lower_lingerie,LowerLingerieType,bikini_bottoms,,,,,,,,,,,,,,,,LowerLingerieType,bikini_bottoms,,,,,,
Swim/Lower Lingerie,Style,Highwaist,Done,a,lower_lingerie,LowerLingerieType,highwaist,,,,,,,,,,,,,,,,LowerLingerieType,highwaist,,,,,,
Swim/Lower Lingerie,Style,Shorts,Done,a,lower_lingerie,LowerLingerieType,shorts,,,,,,,,,,,,,,,,LowerLingerieType,shorts,,,,,,
Swim/Lower Lingerie,Style,Thong,Done,a,lower_lingerie,LowerLingerieType,thong,,,,,,,,,,,,,,,,LowerLingerieType,thong,,,,,,
Swim/Lower Lingerie,Primary Pattern,Print,Done,a,,L1Pattern_bw,Print,,,,,,,,,,,,,,,,,,,,,,,
Swim/Lower Lingerie,Primary Pattern,Plain,Done,a,,L1Pattern_bw,Plain,,,,,,,,,,,,,,,,,,,,,,,
Swim/Lower Lingerie,Primary Pattern,Others,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swim/Lower Lingerie,Secondary Pattern,Solid,Done,a and b and c,,L2Plain_bw,Solid_colorblock,,L1Pattern_bw,Plain,,L3SolidCB_bw,Solid,,,,,,,,,,,,,,,,,
Swim/Lower Lingerie,Secondary Pattern,Colorblock,Done,a and b and c,,L2Plain_bw,Solid_colorblock,,L1Pattern_bw,Plain,,L3SolidCB_bw,Colorblock,,,,,,,,,,,,,,,,,
Swim/Lower Lingerie,Secondary Pattern,Texture,Done,a and b and c,,L2Plain_bw,Texture,,L1Pattern_bw,Plain,,L3Texture_bw,Texture,,,,,,,,,,,,,,,,,
Swim/Lower Lingerie,Secondary Pattern,Lace,,a and b and c,,L2Plain_bw,Texture,,L1Pattern_bw,Plain,,L3Texture_bw,Lace,,,,,,,,,,,,,,,,,
Swim/Lower Lingerie,Secondary Pattern,Sequin,,a and b and c,,L2Plain_bw,Texture,,L1Pattern_bw,Plain,,L3Texture_bw,Sequin,,,,,,,,,,,,,,,,,
Swim/Lower Lingerie,Secondary Pattern,Tie and Dye,Done,a and b and c,,L2Plain_bw,Ombre_tiedye,,L1Pattern_bw,Plain,,L3OmbreTieDye_bw,Tie_and_Dye,,,,,,,,,,,,,,,,,
Swim/Lower Lingerie,Secondary Pattern,Ombre,,a and b and c,,L2Plain_bw,Ombre_tiedye,,L1Pattern_bw,Plain,,L3OmbreTieDye_bw,Ombre,,,,,,,,,,,,,,,,,
Swim/Lower Lingerie,Secondary Pattern,Graphic,Done,a and b and c,,L2Print_bw,Block_Typography,,L3Graphics_bw,"graphic,typography",,L1Pattern_bw,Print,,,,,,,,,,,,,,,,,
Swim/Lower Lingerie,Secondary Pattern,Tropical,Done,a and b and c,,L2Print_bw,Floral_Tropical,,L3TropicalFloral_bw,Tropical,,L1Pattern_bw,Print,,,,,,,,,,,,,,,,,
Swim/Lower Lingerie,Secondary Pattern,Floral,Done,a and b and c,,L2Print_bw,Floral_Tropical,,NonGeometricPrintLowerL3,Floral,,L1Pattern_bw,Print,,,,,,,,,,,,,,,,,
Swim/Lower Lingerie,Secondary Pattern,Animal Print,Done,a and b and c,,L2Print_bw,Retro_Prints,,L3RetroPrint_bw,Animal_Print,,L1Pattern_bw,Print,,,,,,,,,,,,,,,,,
Swim/Lower Lingerie,Secondary Pattern,Camouflage,Done,a and b and c,,L2Print_bw,Retro_Prints,,L3RetroPrint_bw,Camouflage,,L1Pattern_bw,Print,,,,,,,,,,,,,,,,,
Swim/Lower Lingerie,Secondary Pattern,Stripe,Done,a and b and c,,L2Print_bw,Lines,,L3_patternBW_lines,Stripe,,L1Pattern_bw,Print,,,,,,,,,,,,,,,,,
Swim/Lower Lingerie,Secondary Pattern,Argyle,Done,a and b and c,,L2Print_bw,Lines,,L3_patternBW_lines,Argyle,,L1Pattern_bw,Print,,,,,,,,,,,,,,,,,
Swim/Lower Lingerie,Secondary Pattern,Chevron,Done,a and b and c,,L2Print_bw,Lines,,L3_patternBW_lines,Chevron,,L1Pattern_bw,Print,,,,,,,,,,,,,,,,,
Swim/Lower Lingerie,Secondary Pattern,Check,Done,a and b and c,,L2Print_bw,Lines,,L3_patternBW_lines,Check,,L1Pattern_bw,Print,,,,,,,,,,,,,,,,,
Swim/Lower Lingerie,Secondary Pattern,Houndstooth,Done,a and b and c,,L2Print_bw,Lines,,L3_patternBW_lines,Houndstooth,,L1Pattern_bw,Print,,,,,,,,,,,,,,,,,
Swim/Lower Lingerie,Secondary Pattern,Polka Dots,Done,a and b and c,,L2Print_bw,Lines,,L3_patternBW_lines,Polka_Dot,,L1Pattern_bw,Print,,,,,,,,,,,,,,,,,
Swim/Lower Lingerie,Secondary Pattern,Aztec,Done,a and b and c,,L2Print_bw,Ethnic_Prints,,L3EthnicPrint_bw,Aztec,,L1Pattern_bw,Print,,,,,,,,,,,,,,,,,
Swim/Lower Lingerie,Secondary Pattern,Paisley,Done,a and b and c,,L2Print_bw,Ethnic_Prints,,L3EthnicPrint_bw,Paisley,,L1Pattern_bw,Print,,,,,,,,,,,,,,,,,
Swim/Lower Lingerie,Secondary Pattern,Others,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swim/Lower Lingerie,Design Details,Crisscross / Lace Up,Done,a,,DesignDetailsUW,crisscross_lace-up,,,,,,,,,,,,,,,,DesignDetailsUW,crisscross_lace-up,,,,,,
Swim/Lower Lingerie,Design Details,Cutout,Done,a,,DesignDetailsUW,cutout,,,,,,,,,,,,,,,,DesignDetailsUW,cutout,,,,,,
Swim/Lower Lingerie,Design Details,Frills / Ruffle,Done,a,,DesignDetailsUW,frills_ruffle,,,,,,,,,,,,,,,,DesignDetailsUW,frills_ruffle,,,,,,
Swim/Lower Lingerie,Design Details,Fringes,Done,a,,DesignDetailsUW,fringes,,,,,,,,,,,,,,,,DesignDetailsUW,fringes,,,,,,
Swim/Lower Lingerie,Design Details,Fur Details,Done,a,,DesignDetailsUW,fur,,,,,,,,,,,,,,,,DesignDetailsUW,fur,,,,,,
Swim/Lower Lingerie,Design Details,Knot,Done,a,,DesignDetailsUW,knot,,,,,,,,,,,,,,,,DesignDetailsUW,knot,,,,,,
Swim/Lower Lingerie,Design Details,Lace Details,Done,a,,DesignDetailsUW,lace,,,,,,,,,,,,,,,,DesignDetailsUW,lace,,,,,,
Swim/Lower Lingerie,Design Details,Pompoms / Tassels,Done,a,,DesignDetailsUW,pompoms_tassels,,,,,,,,,,,,,,,,DesignDetailsUW,pompoms_tassels,,,,,,
Swim/Lower Lingerie,Design Details,Ruched,Done,a,,DesignDetailsUW,ruched,,,,,,,,,,,,,,,,DesignDetailsUW,ruched,,,,,,
Swim/Lower Lingerie,Design Details,Others,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swim/Upper Lingerie,Gender,Women,Done,a,upper_lingerie,Gender,women,,,,,,,,,,,,,,,,Gender,women,,,,,,
Swim/Upper Lingerie,Gender,Men,Done,a,upper_lingerie,Gender,men,,,,,,,,,,,,,,,,Gender,men,,,,,,
Swim/Upper Lingerie,Bra Style,Sports,Done,a,upper_lingerie,BraStyle,Sports,,,,,,,,,,,,,,,,BraStyle,Sports,,,,,,
Swim/Upper Lingerie,Bra Style,Lace,Done,a,upper_lingerie,BraStyle,Lace,,,,,,,,,,,,,,,,BraStyle,Lace,,,,,,
Swim/Upper Lingerie,Bra Style,T-Shirt,Done,a,upper_lingerie,BraStyle,T-Shirt,,,,,,,,,,,,,,,,BraStyle,T-Shirt,,,,,,
Swim/Upper Lingerie,Bra Style,Brazillian / Bikini,Done,a,upper_lingerie,BraStyle,Brazilian / Bikini,,,,,,,,,,,,,,,,BraStyle,Brazilian / Bikini,,,,,,
Swim/Upper Lingerie,Bra Style,Bandeau / Strapless,Done,a,upper_lingerie,BraStyle,Bandeau / Strapless,,,,,,,,,,,,,,,,BraStyle,Bandeau / Strapless,,,,,,
Swim/Upper Lingerie,Bra Style,Bralette,Done,a,upper_lingerie,BraStyle,Bralette,,,,,,,,,,,,,,,,BraStyle,Bralette,,,,,,
Swim/Upper Lingerie,Bra Style,Pasties,Done,a,upper_lingerie,BraStyle,Pasties,,,,,,,,,,,,,,,,BraStyle,Pasties,,,,,,
Swim/Upper Lingerie,Bra Style,Others,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swim/Upper Lingerie,Strap Type,Halter,Done,a and ((b and c) or (d and e)),,BraStrapStyle,Halter,,SleeveLength_Garment,Sleeveless,,Buyma_GarmentType,Garment,,Buyma_GarmentType,Model,,SleeveLength_Model,Sleeveless,,,,BraStrapStyle,Halter,,,,,,
Swim/Upper Lingerie,Strap Type,Criss Cross,Done,a and ((b and c) or (d and e)),,BraStrapStyle,Criss Cross,,SleeveLength_Garment,Sleeveless,,Buyma_GarmentType,Garment,,Buyma_GarmentType,Model,,SleeveLength_Model,Sleeveless,,,,BraStrapStyle,Criss Cross,,,,,,
Swim/Upper Lingerie,Strap Type,Strapless,Done,a and ((b and c) or (d and e)),,Strap_Type,Strapless,,SleeveLength_Garment,Sleeveless,,Buyma_GarmentType,Garment,,Buyma_GarmentType,Model,,SleeveLength_Model,Sleeveless,,,,Strap_Type,Strapless,,,,,,
Swim/Upper Lingerie,Strap Type,Regular,Done,a and ((b and c) or (d and e)),,BraStrapStyle,Regular,,SleeveLength_Garment,Sleeveless,,Buyma_GarmentType,Garment,,Buyma_GarmentType,Model,,SleeveLength_Model,Sleeveless,,,,BraStrapStyle,Regular,,,,,,
Swim/Upper Lingerie,Strap Type,One Shoulder,Done,a and ((b and c) or (d and e)),,Strap_Type,One_Shoulder,,SleeveLength_Garment,Sleeveless,,Buyma_GarmentType,Garment,,Buyma_GarmentType,Model,,SleeveLength_Model,Sleeveless,,,,Strap_Type,One_Shoulder,,,,,,
Swim/Upper Lingerie,Strap Type,Multiway,Done,a and ((b and c) or (d and e)),,BraStrapStyle,Multiway,,SleeveLength_Garment,Sleeveless,,Buyma_GarmentType,Garment,,Buyma_GarmentType,Model,,SleeveLength_Model,Sleeveless,,,,BraStrapStyle,Multiway,,,,,,
Swim/Upper Lingerie,Strap Type,Racerback,Done,a and ((b and c) or (d and e)),,BraStrapStyle,Racerback,,SleeveLength_Garment,Sleeveless,,Buyma_GarmentType,Garment,,Buyma_GarmentType,Model,,SleeveLength_Model,Sleeveless,,,,BraStrapStyle,Racerback,,,,,,
Swim/Upper Lingerie,Strap Type,Others,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swim/Upper Lingerie,Is Wired,Wired,Done,a,upper_lingerie,isWired,Wired,,,,,,,,,,,,,,,,isWired,Wired,,,,,,
Swim/Upper Lingerie,Is Wired,Wireless,Done,a,upper_lingerie,isWired,Wireless,,,,,,,,,,,,,,,,isWired,Wireless,,,,,,
Swim/Upper Lingerie,Design Details,Crisscross / Lace Up,Done,a,,DesignDetailsUW,crisscross_lace-up,,,,,,,,,,,,,,,,DesignDetailsUW,crisscross_lace-up,,,,,,
Swim/Upper Lingerie,Design Details,Cutout,Done,a,,DesignDetailsUW,cutout,,,,,,,,,,,,,,,,DesignDetailsUW,cutout,,,,,,
Swim/Upper Lingerie,Design Details,Frills / Ruffle,Done,a,,DesignDetailsUW,frills_ruffle,,,,,,,,,,,,,,,,DesignDetailsUW,frills_ruffle,,,,,,
Swim/Upper Lingerie,Design Details,Fringes,Done,a,,DesignDetailsUW,fringes,,,,,,,,,,,,,,,,DesignDetailsUW,fringes,,,,,,
Swim/Upper Lingerie,Design Details,Fur Details,Done,a,,DesignDetailsUW,fur,,,,,,,,,,,,,,,,DesignDetailsUW,fur,,,,,,
Swim/Upper Lingerie,Design Details,Knot,Done,a,,DesignDetailsUW,knot,,,,,,,,,,,,,,,,DesignDetailsUW,knot,,,,,,
Swim/Upper Lingerie,Design Details,Lace Details,Done,a,,DesignDetailsUW,lace,,,,,,,,,,,,,,,,DesignDetailsUW,lace,,,,,,
Swim/Upper Lingerie,Design Details,Pompoms / Tassels,Done,a,,DesignDetailsUW,pompoms_tassels,,,,,,,,,,,,,,,,DesignDetailsUW,pompoms_tassels,,,,,,
Swim/Upper Lingerie,Design Details,Ruched,Done,a,,DesignDetailsUW,ruched,,,,,,,,,,,,,,,,DesignDetailsUW,ruched,,,,,,
Swim/Upper Lingerie,Design Details,Others,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swim/Onepiece,Gender,Women,Done,a,onepiece,Gender,women,,,,,,,,,,,,,,,,Gender,women,,,,,,
Swim/Onepiece,Gender,Men,Done,a,onepiece,Gender,men,,,,,,,,,,,,,,,,Gender,men,,,,,,
Glasses,Style,Aviator,Done,a,,GlassStyle,Aviators,,,,,,,,,,,,,,,,GlassStyle,Aviators,,,,,,
Glasses,Style,Sport,Done,a,,GlassStyle,Sports,,,,,,,,,,,,,,,,GlassStyle,Sports,,,,,,
Glasses,Style,Wayfarer,Done,a,,GlassStyle,Wayfarers,,,,,,,,,,,,,,,,GlassStyle,Wayfarers,,,,,,
Glasses,Style,Clubmaster,Done,a,,GlassStyle,Clubmaster,,,,,,,,,,,,,,,,GlassStyle,Clubmaster,,,,,,
Glasses,Style,Cat Eyes,Done,a,,GlassShape,Triangular,,,,,,,,,,,,,,,,GlassShape,Triangular,,,,,,
Glasses,Style,Others,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Glasses,Shape,Rectangle / Square,Done,a,,GlassShape,Rectangle/Square,,,,,,,,,,,,,,,,GlassShape,Rectangle/Square,,,,,,
Glasses,Shape,Rounded / Oval,Done,a,,GlassShape,Rounded/Oval,,,,,,,,,,,,,,,,GlassShape,Rounded/Oval,,,,,,
Glasses,Shape,Triangular,Done,a,,GlassShape,Triangular,,,,,,,,,,,,,,,,GlassShape,Triangular,,,,,,
Glasses,Shape,Others,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Glasses,Frame Type,Full Rim,Done,a,,FrameType,Full_Rim,,,,,,,,,,,,,,,,FrameType,Full_Rim,,,,,,
Glasses,Frame Type,Half Rim,Done,a,,FrameType,Half_Rim,,,,,,,,,,,,,,,,FrameType,Half_Rim,,,,,,
Glasses,Frame Type,Rimless,Done,a,,FrameType,Rimless,,,,,,,,,,,,,,,,FrameType,Rimless,,,,,,
Glasses,Frame Type,Others,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hat,Style,Baseball Cap,Done,a,hat,HatStyle,Baseball_Cap,,,,,,,,,,,,,,,,HatStyle,Baseball_Cap,,,,,,
Hat,Style,Fedora,Done,a,hat,HatStyle,Fedora,,,,,,,,,,,,,,,,HatStyle,Fedora,,,,,,
Hat,Style,Bowler,Done,a,hat,HatStyle,Bowler,,,,,,,,,,,,,,,,HatStyle,Bowler,,,,,,
Hat,Style,Beret,Done,a,hat,HatStyle,Beret/Baker,,,,,,,,,,,,,,,,HatStyle,Beret/Baker,,,,,,
Hat,Style,Beanie,Done,a,hat,HatStyle,Beanie,,,,,,,,,,,,,,,,HatStyle,Beanie,,,,,,
Hat,Style,Bucket,Done,a,hat,HatStyle,Bucket,,,,,,,,,,,,,,,,HatStyle,Bucket,,,,,,
Hat,Style,Visor,Done,a,hat,HatStyle,Visor,,,,,,,,,,,,,,,,HatStyle,Visor,,,,,,
Hat,Style,Others,Done,a and (not b),hat,HatStyle,Others,,isStraw,Straw,,,,,,,,,,,,,HatStyle,Others,,,,,,
Hat,Style,Straw,Done,a,hat,isStraw,Straw,,,,,,,,,,,,,,,,isStraw,Straw,,,,,,
Dresses,Base Color,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dresses,Base Color,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dresses,Base Color,Grey,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dresses,Base Color,Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dresses,Base Color,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dresses,Base Color,Orange,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dresses,Base Color,Yellow,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dresses,Base Color,Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,
